district_id,district,region,ecological_zone,spatial_unit,incidence,parasitemia,itn_coverage,water_access,sanitation,u5mr,mort_rate,pop_density,high_burden,bv_lisa_quadrant,gi_z_score,gi_classification,xgb_risk_score,xgb_risk_tier,data_source_incidence,data_source_parasitemia,data_source_itn,data_source_wash,data_source_u5mr,analysis_year,version,latitude,longitude
153,AMANSIE WEST,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),111.9,25.142964119840418,42.61107075979839,91.1681367409361,53.600656305186284,79.14355421559452,22.84062955703428,300.20454766086993,0,0,-1.3833795454212963,Not Significant,0.030184482170413116,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.43975084999999,-1.85237045719587
154,ASUTIFI SOUTH,AHAFO,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),158.9,39.61216371780186,40.45979395832404,63.72558815227321,53.94512931812202,134.90120552441363,28.28631303546997,58.009481252574375,1,0,-0.29809546764416495,Not Significant,0.5524425995144705,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.84924284999999,-2.46125343688365
155,TECHIMAN MUNICIPAL,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),166.4,57.05109859895838,31.403857999711644,74.76598747867476,52.31253516857102,90.639162437299,31.892199907692852,595.7311502461862,1,0,0.03089114267704237,Not Significant,0.644479046543912,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.5279454,-1.97466940505838
156,UPPER DENKYIRA WEST,CENTRAL,Forest,261-district (Ghana 2018 administrative),148.2,46.22541053872033,32.92231634953447,68.06578214048473,49.24992476456367,94.77856103788288,28.082785019923953,44.187847955671884,1,0,-0.812206746824084,Not Significant,0.8128021472176322,Very High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.10783305,-2.06931071266353
157,TECHIMAN NORTH,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),172.2,32.415627184283515,38.32987711224996,68.68168650686877,29.719438991325344,114.91169240685329,33.83736289510928,119.71220687809665,0,0,0.13888053284462465,Not Significant,0.49500053778401315,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.70365499999999,-1.98577027897075
158,CAPE COAST METROPOLITAN,CENTRAL,Forest,261-district (Ghana 2018 administrative),185.1,52.66614158703952,31.358434352084217,71.20580078823684,60.852185817189024,118.49411421752485,29.527750471467467,59.32318004294492,1,4,0.20951042658590063,Not Significant,0.6636731778407873,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.1115501,-1.2484127
159,KOMENDA-EDINA-EGUAFO-ABIREM MUNICIPAL,CENTRAL,Forest,261-district (Ghana 2018 administrative),158.0,39.691214923350955,33.749218618608914,67.84055000713126,51.5073269345986,127.90070784795692,30.675306211749586,125.07765164247098,1,3,-0.24530891547963138,Not Significant,0.7366309342355669,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.478649699999997,-1.13574812718209
160,BANDA,BONO,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),154.0,37.5544453386372,45.79179425552285,69.26922049583146,61.15243933266983,99.54482065232185,32.425314894175976,99.44956588236715,1,0,0.11713396029796898,Not Significant,0.575032123556588,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.1645269,-2.3569966
161,SEFWI-WIAWSO,WESTERN NORTH,Forest,261-district (Ghana 2018 administrative),147.0,40.72298039623708,45.34041748744155,79.61461641679969,48.224949986519725,74.42776230243501,20.064796375199123,312.4642114622777,0,0,-0.48972552145273107,Not Significant,0.2512573524605346,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.268205866666665,-2.795791025880881
162,JAMAN NORTH,BONO,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),153.8,27.80363242861236,40.277414249849514,85.31044807188333,42.43389724878178,120.0854844388099,31.45027373706396,138.4495023886491,0,0,-0.023568222760310224,Not Significant,0.2263592983732478,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.9132614,-2.69723280400663
163,ASUNAFO SOUTH,AHAFO,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),177.4,40.24515312266305,41.25059684338324,67.41079765459455,42.938247292102695,116.47991665930229,30.260497860269627,37.895899289747966,0,0,-0.10367739171423096,Not Significant,0.4364017098087106,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.56280465,-2.53279356335542
164,TAIN,BONO,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),185.3,34.99777013681681,34.51360942732491,68.29718359207482,55.20973946034327,111.61679908504102,32.1984532890362,269.30597133621046,1,0,0.33924638930013945,Not Significant,0.5796252798472236,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.9614185,-2.1422727
165,NKORANZA SOUTH,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),193.0,46.46447158005616,38.340077561158736,60.96352768396649,38.73205670584866,103.05843611588195,29.136990539808533,89.21555658497132,1,0,0.09929061872122574,Not Significant,0.5589867497460449,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.45296465,-1.67701851419084
166,SEKYERE KUMAWU,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),120.7,26.37314162952244,50.44559814766487,83.80238109353692,62.300765689384,42.48185428434558,17.405365024715888,151.40010792941254,0,2,-1.3984348648766738,Not Significant,0.027547004834596572,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.9098849,-1.23942940155571
167,BOLE,SAVANNAH,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),233.2,59.82595583713157,39.16381668247063,65.79997247397472,33.72684901748147,158.9029159647993,49.441922730381776,106.26139937701764,1,0,1.2518589636939947,Not Significant,0.5546761046907067,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.69166865,-2.17855621492469
168,SEKYERE AFRAM PLAINS NORTH,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),112.6,19.118068895871524,47.16417283982059,80.01654460272098,61.81815231141509,76.3006425008576,24.389016086402176,514.6544320856491,0,0,-1.2099645694723216,Not Significant,0.06235839854229485,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.20286155,-0.592081996515861
169,ASANTE AKIM NORTH,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),131.4,9.204886507854281,22.959891223759175,84.65941885259576,52.27386999480355,75.77237904122018,18.846616212349776,167.1425467788968,0,0,-1.1618247208433994,Not Significant,0.10203791140826954,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.906722,-0.958978
170,ASANTE AKIM CENTRAL MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),126.5,23.54175317208554,45.026516257445486,65.9540718088375,56.384658296292265,87.20841812768576,17.84120775491551,132.8092646396429,0,0,-1.2506696924442675,Not Significant,0.26194406927177666,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.56465915,-1.25347851347396
171,KINTAMPO NORTH MUNICIPAL,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),167.7,45.56454125316269,35.45293067389434,61.65471216672321,52.73318534995183,96.01508019306108,30.78453419016886,45.76542218898723,1,0,0.15690974256279214,Not Significant,0.6212670741816728,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.053714,-1.728919
172,ASOKORE MAMPONG MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),114.7,16.939782154184094,46.737241401261734,87.5013245234635,53.075227113753726,50.50194380828463,25.790804753707384,167.04734088182494,0,0,-1.3370983782066184,Not Significant,0.06790349691938417,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.7077852,-1.5665013
173,ATEBUBU AMANTIN,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),156.0,49.46801112082112,30.84883470584218,75.93231373368229,49.785398874853804,105.94644237936512,37.52208245588649,84.51556585403222,1,0,0.021040131181548277,Not Significant,0.5772104185667412,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.72813859999999,-1.09550967027384
174,KWADASO MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),128.9,23.490011384728255,55.3261246329882,86.47017975914062,61.91371018064011,61.7810409672037,23.14595017183206,126.12771701679748,0,0,-1.170746391631771,Not Significant,0.0346726667721786,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.68059249999999,-1.67467000057054
175,KPANDAI,NORTHERN,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),339.4,60.61964760953464,22.42814669731516,60.50031846686615,24.16097645301959,117.28092429465637,55.471902005009014,70.2203753803487,0,4,3.4118326351870674,Hotspot 99.9%,0.4062477193217734,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.4635789,-0.0119853
176,EJISU MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),107.4,22.34962966021131,53.76647989260016,85.5535716403054,66.71813005712627,67.99442052629976,16.40191994266007,357.0198086965712,0,0,-1.4467605816470206,Not Significant,0.0012727272727272728,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.7139918,-1.4665782
177,NKWANTA NORTH,OTI,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),202.3,37.506778220764545,44.56527018039481,67.04192395876596,43.11705598610325,149.57037923796852,34.046006571128146,316.911938240494,1,4,1.543671945730319,Not Significant,0.5219098347432704,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.4892994,0.3094664
178,BIAKOYE,OTI,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),211.4,41.3836141570471,46.34781119749354,65.78244634735442,44.58351404833132,141.79064781828512,35.95376899186646,105.51835424660155,1,0,1.1213330613787018,Not Significant,0.5301684878755217,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.39217985,0.262973639210098
179,WASSA AMENFI EAST,WESTERN,Forest,261-district (Ghana 2018 administrative),126.2,30.501117531130042,54.13222781625315,68.05546411347022,56.63922282286232,82.17552552089009,27.089736838166957,241.30805902702414,0,0,-1.0768829802124447,Not Significant,0.4122260736431998,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.87660585,-1.98975398510416
180,CENTRAL GONJA,SAVANNAH,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),292.8,51.8586503354003,26.634017226580184,60.0540448577855,33.35096603377599,166.57156956104373,49.68272046875636,251.32849465649164,1,4,3.61126915093546,Hotspot 99.9%,0.5672251973735681,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.93715119999999,-1.10983922943129
181,TEMA WEST MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),72.2,20.42125973167161,54.3880520061778,80.32592330535574,79.79209707956213,44.02312998436343,11.653240959887396,236.90962040803066,0,2,-2.8035980140452166,Coldspot 99%,0.0049395763079973605,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.65076355,-0.0688760444019398
182,ASHAIMAN MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),78.4,9.92425095080503,60.15392400029822,95.81092463597993,81.74050587096859,97.57406474867555,12.095889982603504,-22.627698530306375,0,2,-2.739473505253795,Coldspot 99%,0.06862784382850873,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.6993574,-0.0348533202566188
183,PRU EAST,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),181.6,40.880364788928205,45.15180025673611,73.064003933224,39.32437376848419,83.41252187100721,29.25632320561847,135.8251700813286,0,0,0.3070912008337161,Not Significant,0.4742458181391578,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.9636217,-0.9549861
184,KPONE KATAMANSO,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),58.7,16.75614098115127,67.10895486592871,94.48023178206434,71.35402658372824,57.97748220540054,16.686225802910258,76.03897849652485,0,2,-2.978871671408436,Coldspot 99%,0.003890118577075099,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.77159775,-0.0733651054089466
185,SAVELUGU,NORTHERN,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),281.4,58.78934034719769,23.4790999866679,60.358085735604696,35.87242623577762,138.99390876722208,48.58174780835078,118.3959020758405,1,4,3.644725416391854,Hotspot 99.9%,0.6630684595907735,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),9.6260647,-0.8258943
186,TAMALE METROPOLITAN,NORTHERN,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),304.5,59.758130232615784,43.87315696073925,58.664343985547546,36.606453123749695,144.8208378130278,46.39798187876976,50.99877524834315,1,4,3.815352370219461,Hotspot 99.9%,0.5586453272334178,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),9.40078,-0.8393
187,SAGNERIGU,NORTHERN,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),243.8,65.27235739739633,23.712777133596905,76.06864812346682,32.89002433780312,150.08047240144597,55.450691882234935,744.1172390350159,0,4,2.907386499361218,Hotspot 99%,0.3821070222818021,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),9.403882578124998,-0.3346470071005708
188,KARAGA,NORTHERN,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),340.7,65.24480548556483,37.802665802225086,63.38378063064016,37.10227311822765,125.2314148132062,48.17121199768423,93.6289775518904,1,4,4.21645581941334,Hotspot 99.9%,0.6716777102273785,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),9.9267799,-0.4316607
189,NORTH EAST GONJA,SAVANNAH,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),263.1,52.58314373877899,35.354748263567146,64.20831119489982,32.95641550453227,161.3165536786088,45.22513132424833,120.51575105836989,1,4,3.0604418029711087,Hotspot 99%,0.7569917960746168,Very High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.98787705,-0.403868101269744
190,SOUTH DAYI,VOLTA,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),169.9,23.57986866625373,39.17206873708795,65.53532347560936,54.926172944591414,92.9251776102953,29.734094474560244,692.4601310060525,0,0,0.2652708690132238,Not Significant,0.3762710767168771,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.5449087,0.240546020283373
191,TEMPANE,UPPER EAST,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),222.8,26.91798413747566,47.39844063138988,55.8044466929852,43.578987868988136,140.23653564432857,42.310873025150244,581.0373182973339,1,0,1.684745865071446,Not Significant,0.5598526472029992,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),10.9030714,-0.0914351270233069
192,BOLGA  EAST,UPPER EAST,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),183.9,14.810859451572572,51.734536791067214,49.53641726076435,46.87491108532542,126.37326780413011,34.00321595274656,116.96694701572213,0,1,-1.04079891200842,Not Significant,0.4303620138972368,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.669162,-0.333376
193,YUNYOO-NASUAN,NORTHERN EAST,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),284.9,57.261993745687455,24.341844929131803,42.75820464817209,37.3213725234894,164.50270758527026,54.599826710693435,57.789347947957815,1,0,3.1848876345078616,Hotspot 99%,0.5718486912227893,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),10.373800133333315,-0.4091381559113571
194,NANTON,NORTHERN,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),268.7,61.0988705656631,25.09214189453847,57.938239414668764,43.48360346008363,150.069661508282,49.88722471578565,72.75825296854342,1,4,3.4644333192101757,Hotspot 99.9%,0.6950905072800045,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),9.55848269999999,-0.710728600167338
195,ASSIN FOSU,CENTRAL,Forest,261-district (Ghana 2018 administrative),139.2,42.317915041985906,36.71263328381304,74.19551468256589,60.924842959560976,107.20411130614562,33.26609454647202,126.03484221169924,1,3,-0.4811987560790721,Not Significant,0.5619171097377155,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.478649699999997,-1.13574812718209
196,GOMOA CENTRAL,CENTRAL,Forest,261-district (Ghana 2018 administrative),154.6,43.10201028335547,16.302877163664586,79.25241726329452,59.203207674970415,104.06699312049575,28.284692213464147,252.54899175291104,1,0,-0.6900913779082458,Not Significant,0.5252041101064843,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.47699369999999,-0.589745989100534
197,PRU WEST,BONO EAST,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),139.9,36.78169446393886,38.78317808589741,60.040854305076046,48.640426827500015,84.07506912201283,30.815027074180843,75.95277782849276,1,0,-0.04587239973123948,Not Significant,0.5423160045281702,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.03487795,-1.31329234137589
198,BEREKUM WEST,BONO,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),144.0,49.08031201986433,26.106974654798652,65.56571684312932,43.00051309423934,115.35804614479116,28.573266796150655,131.70342217152117,0,0,-0.10311978728995738,Not Significant,0.4961826244121363,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.47199419999999,-2.71078914019081
199,AHAFO ANO SOUTH WEST,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),125.1,21.881390281328713,45.530322452597,81.03209217129185,57.228471581926065,80.63965029331347,19.727497896241363,-25.61983972385251,0,0,-1.1142424766387506,Not Significant,0.027586359546668136,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.8289788,-2.00038660056909
200,AMANSIE SOUTH,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),125.2,27.93343002996061,27.36909366854742,74.12522014698516,65.65544327927101,108.69720211029399,23.20036776643356,-63.17590582028183,0,0,-1.1701887872074979,Not Significant,0.24494945387145375,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.30802585,-2.01186652006877
201,ATWIMA NWABIAGYA NORTH,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),117.8,26.728978369016314,46.12552431313723,73.30861931125493,57.171385652443014,58.27182582808786,20.712719484441248,564.7591182591648,0,0,-1.3426744224493508,Not Significant,0.13099365265875446,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.87764335,-1.74489585317473
202,ADANSI AKROFUOM,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),123.9,17.984376325903813,47.192050214212536,73.5010777421115,68.93549631211489,74.59142736174176,22.493337640423384,1965.3413134584853,0,0,-1.1895190739156363,Not Significant,0.13252208522189657,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.03262245,-1.67136425707588
